timestamp,temp,rh,vpd
2016-06-15 05:05:04,18.0,50.5,1021.5
2016-06-15 05:10:09,17.9,50.4,1017.1
2016-06-15 05:15:03,17.9,50.4,1017.1
2016-06-15 05:20:03,17.9,50.4,1017.1
2016-06-15 05:25:04,17.8,50.3,1012.8
2016-06-15 05:30:03,17.8,50.4,1010.7
2016-06-15 05:35:08,17.7,50.3,1006.4
2016-06-15 05:40:04,17.7,50.3,1006.4
2016-06-15 05:45:04,17.7,50.5,1002.4
2016-06-15 05:50:11,17.6,50.3,1000.1
2016-06-15 05:55:03,17.6,50.3,1000.1
2016-06-15 06:00:04,17.5,50.3,993.8
2016-06-15 06:05:11,17.4,50.2,989.5
2016-06-15 06:10:06,17.4,50.2,989.5
2016-06-15 06:15:06,17.4,50.3,987.5
2016-06-15 06:20:09,17.3,50.1,985.3
2016-06-15 06:25:07,17.3,50.1,985.3
2016-06-15 06:30:04,17.3,50.1,985.3
2016-06-15 06:35:03,17.2,50.0,981.0
2016-06-15 06:40:11,17.2,50.0,981.0
2016-06-15 06:45:06,17.1,50.0,974.8
2016-06-15 06:50:09,17.1,50.0,974.8
2016-06-15 06:55:03,17.1,50.0,974.8
2016-06-15 07:00:05,17.0,50.0,968.7
2016-06-15 07:05:04,17.0,49.9,970.6
2016-06-15 07:10:04,17.0,49.9,970.6
2016-06-15 07:15:03,16.9,49.9,964.5
2016-06-15 07:20:03,16.9,49.9,964.5
2016-06-15 07:25:04,16.9,50.0,962.5
2016-06-15 07:30:04,16.8,49.8,960.3
2016-06-15 07:35:06,16.8,49.9,958.4
2016-06-15 07:40:19,16.7,49.8,954.2
2016-06-15 07:45:03,16.7,49.8,954.2
2016-06-15 07:50:03,16.7,49.8,954.2
2016-06-15 07:55:04,16.7,49.8,954.2
2016-06-15 08:00:05,16.7,49.8,954.2
2016-06-15 08:05:04,16.6,50.7,931.2
2016-06-15 08:10:06,17.3,53.8,912.2
2016-06-15 08:15:05,17.3,53.7,914.2
2016-06-15 08:20:06,17.8,54.2,933.3
2016-06-15 08:25:30,18.0,54.3,943.0
2016-06-15 08:30:06,18.1,54.2,951.1
2016-06-15 08:35:06,18.0,54.0,949.2
2016-06-15 08:40:04,18.0,54.1,947.2
2016-06-15 08:45:03,18.3,53.7,973.6
2016-06-15 08:50:03,18.7,53.5,1002.6
2016-06-15 08:55:04,18.9,53.9,1006.5
2016-06-15 09:00:05,19.2,54.0,1023.3
2016-06-15 09:05:04,19.4,53.8,1040.6
2016-06-15 09:10:03,19.5,53.8,1047.1
2016-06-15 09:15:03,19.8,54.7,1046.0
2016-06-15 09:20:08,19.8,55.2,1034.4
2016-06-15 09:25:03,19.8,55.2,1034.4
2016-06-15 09:30:06,19.6,53.9,1051.3
2016-06-15 09:35:06,19.6,53.4,1062.7
2016-06-15 09:40:06,19.5,52.5,1076.5
2016-06-15 09:45:04,19.5,52.5,1076.5
2016-06-15 09:50:03,19.5,52.2,1083.3
2016-06-15 09:55:03,19.5,51.4,1101.5
2016-06-15 10:00:05,19.4,51.1,1101.4
2016-06-15 10:05:03,19.4,50.9,1105.9
2016-06-15 10:10:06,19.3,49.9,1121.4
2016-06-15 10:15:04,19.3,49.9,1121.4
2016-06-15 10:20:03,19.2,49.2,1130.0
2016-06-15 10:25:03,19.2,49.1,1132.3
2016-06-15 10:30:03,19.1,49.0,1127.4
2016-06-15 10:35:03,19.1,49.0,1127.4
2016-06-15 10:40:03,19.0,48.9,1122.6
2016-06-15 10:45:03,19.0,48.9,1122.6
2016-06-15 10:50:03,18.9,48.8,1117.8
2016-06-15 10:55:03,18.8,48.7,1113.0
2016-06-15 11:00:05,18.8,48.4,1119.6
2016-06-15 11:05:06,18.8,48.2,1123.9
2016-06-15 11:10:04,18.8,48.1,1126.1
2016-06-15 11:15:03,18.7,48.2,1116.9
2016-06-15 11:20:04,18.7,48.2,1116.9
2016-06-15 11:25:04,18.7,48.5,1110.4
2016-06-15 11:30:04,18.7,48.6,1108.3
2016-06-15 11:35:04,18.7,48.4,1112.6
2016-06-15 11:40:04,18.7,48.3,1114.7
2016-06-15 11:45:04,18.7,48.4,1112.6
2016-06-15 11:50:04,18.6,48.0,1114.2
2016-06-15 11:55:09,18.6,48.0,1114.2
2016-06-15 12:00:05,18.6,48.0,1114.2
2016-06-15 12:05:06,18.6,48.5,1103.5
2016-06-15 12:10:04,18.6,48.5,1103.5
2016-06-15 12:15:06,18.6,48.5,1103.5
2016-06-15 12:20:06,18.7,48.6,1108.3
2016-06-15 12:25:04,18.7,48.6,1108.3
2016-06-15 12:30:04,18.7,48.6,1108.3
2016-06-15 12:35:04,18.7,48.6,1108.3
2016-06-15 12:40:04,18.7,48.6,1108.3
2016-06-15 12:45:04,18.7,48.6,1108.3
2016-06-15 12:50:06,18.8,48.7,1113.0
2016-06-15 12:55:09,18.8,48.7,1113.0
2016-06-15 13:00:05,18.8,48.7,1113.0
2016-06-15 13:05:04,18.9,47.8,1139.7
2016-06-15 13:10:04,18.8,46.9,1152.1
2016-06-15 13:15:04,18.7,46.7,1149.2
2016-06-15 13:20:04,18.8,48.0,1128.2
2016-06-15 13:25:04,18.9,47.4,1148.4
2016-06-15 13:30:04,19.0,47.2,1160.0
2016-06-15 13:35:04,19.0,45.9,1188.5
2016-06-15 13:40:04,18.9,46.8,1161.5
2016-06-15 13:45:04,18.9,47.6,1144.0
2016-06-15 13:50:04,18.8,48.2,1123.9
2016-06-15 13:55:04,18.8,48.1,1126.1
2016-06-15 14:00:05,18.9,48.8,1117.8
2016-06-15 14:05:14,18.9,48.4,1126.6
2016-06-15 14:10:04,18.9,48.4,1126.6
2016-06-15 14:15:04,19.1,48.6,1136.3
2016-06-15 14:20:04,19.1,48.7,1134.1
2016-06-15 14:25:11,19.3,48.5,1152.8
2016-06-15 14:30:06,19.4,48.2,1166.7
2016-06-15 14:35:04,19.4,48.2,1166.7
2016-06-15 14:40:04,19.5,48.4,1169.5
2016-06-15 14:45:09,19.6,47.9,1188.2
2016-06-15 14:50:04,19.6,47.8,1190.4
2016-06-15 14:55:06,19.8,47.8,1205.3
2016-06-15 15:00:05,19.8,47.8,1205.3
2016-06-15 15:05:04,19.9,47.6,1217.4
2016-06-15 15:10:04,20.0,47.3,1232.0
2016-06-15 15:15:14,20.2,47.0,1254.4
2016-06-15 15:20:04,20.2,47.0,1254.4
2016-06-15 15:25:04,20.3,46.5,1274.1
2016-06-15 15:30:04,20.5,46.0,1302.0
2016-06-15 15:35:04,20.6,45.4,1324.6
2016-06-15 15:40:11,20.6,44.7,1341.6
2016-06-15 15:45:04,20.6,44.8,1339.2
2016-06-15 15:50:04,20.7,44.6,1352.3
2016-06-15 15:55:06,20.7,44.5,1354.8
2016-06-15 16:00:05,20.7,44.5,1354.8
2016-06-15 16:05:04,20.7,44.3,1359.7
2016-06-15 16:10:06,20.6,44.4,1348.9
2016-06-15 16:15:06,20.6,44.3,1351.3
2016-06-15 16:20:04,20.6,44.3,1351.3
2016-06-15 16:25:04,20.6,43.8,1363.4
2016-06-15 16:30:06,20.7,42.4,1406.0
2016-06-15 16:35:06,20.8,41.4,1439.3
2016-06-15 16:40:04,20.7,41.3,1432.9
2016-06-15 16:45:04,20.8,41.9,1427.0
2016-06-15 16:50:09,20.8,42.7,1407.3
2016-06-15 16:55:04,20.7,42.6,1401.1
2016-06-15 17:00:05,20.8,43.0,1400.0
2016-06-15 17:05:04,20.7,43.3,1384.1
2016-06-15 17:10:04,20.6,43.6,1368.3
2016-06-15 17:15:04,20.6,43.9,1361.0
2016-06-15 17:20:04,20.5,44.1,1347.8
2016-06-15 17:25:04,20.5,44.2,1345.4
2016-06-15 17:30:12,20.6,45.7,1317.3
2016-06-15 17:35:04,20.6,45.7,1317.3
2016-06-15 17:40:04,20.8,45.8,1331.2
2016-06-15 17:45:04,20.9,45.8,1339.4
2016-06-15 17:50:09,21.1,46.3,1343.5
2016-06-15 17:55:04,21.1,46.3,1343.5
2016-06-15 18:00:05,21.2,46.5,1346.7
2016-06-15 18:05:04,21.3,46.8,1347.4
2016-06-15 18:10:04,21.3,46.9,1344.8
2016-06-15 18:15:09,21.6,46.9,1369.8
2016-06-15 18:20:04,21.6,46.9,1369.8
2016-06-15 18:25:06,21.8,47.1,1381.4
2016-06-15 18:30:04,21.8,47.1,1381.4
2016-06-15 18:35:04,21.9,47.2,1387.2
2016-06-15 18:40:04,22.0,47.1,1398.3
2016-06-15 18:45:07,22.2,47.3,1410.1
2016-06-15 18:50:04,22.2,47.3,1410.1
2016-06-15 18:55:07,22.4,47.2,1430.1
2016-06-15 19:00:05,22.4,47.2,1430.1
2016-06-15 19:05:07,22.7,47.1,1459.1
2016-06-15 19:10:09,22.7,47.0,1461.9
2016-06-15 19:15:04,22.7,47.0,1461.9
2016-06-15 19:20:04,22.8,46.8,1476.3
2016-06-15 19:25:12,23.0,46.8,1494.3
2016-06-15 19:30:04,23.0,46.9,1491.5
2016-06-15 19:35:09,23.1,46.8,1503.4
2016-06-15 19:40:07,23.0,46.7,1497.1
2016-06-15 19:45:04,22.9,46.6,1490.9
2016-06-15 19:50:07,22.7,47.2,1456.4
2016-06-15 19:55:04,22.7,47.1,1459.1
2016-06-15 20:00:08,23.0,46.7,1497.1
2016-06-15 20:05:06,23.1,46.6,1509.0
2016-06-15 20:10:09,23.2,46.8,1512.5
2016-06-15 20:15:03,23.2,46.8,1512.5
2016-06-15 20:20:09,23.3,47.2,1510.2
2016-06-15 20:25:03,23.3,47.3,1507.3
2016-06-15 20:30:06,23.4,46.9,1528.0
2016-06-15 20:35:04,23.4,46.9,1528.0
2016-06-15 20:40:04,23.4,47.2,1519.3
2016-06-15 20:45:07,23.4,47.0,1525.1
2016-06-15 20:50:07,23.1,47.2,1492.1
2016-06-15 20:55:04,23.1,47.2,1492.1
2016-06-15 21:00:05,23.1,47.4,1486.4
2016-06-15 21:05:06,23.3,47.4,1504.5
2016-06-15 21:10:04,23.2,47.3,1498.3
2016-06-15 21:15:07,23.3,47.6,1498.7
2016-06-15 21:20:07,23.3,47.4,1504.5
2016-06-15 21:25:04,23.3,47.4,1504.5
2016-06-15 21:30:04,23.3,48.0,1487.3
2016-06-15 21:35:04,23.3,48.0,1487.3
2016-06-15 21:40:14,23.3,48.0,1487.3
2016-06-15 21:45:03,23.2,48.0,1478.4
2016-06-15 21:50:04,23.0,48.3,1452.2
2016-06-15 21:55:06,23.1,48.2,1463.8
2016-06-15 22:00:05,23.1,48.2,1463.8
2016-06-15 22:05:07,23.2,48.1,1475.5
2016-06-15 22:10:04,23.2,48.1,1475.5
2016-06-15 22:15:04,23.2,47.7,1486.9
2016-06-15 22:20:04,23.1,47.4,1486.4
2016-06-15 22:25:04,23.1,47.3,1489.2
2016-06-15 22:30:04,23.1,47.4,1486.4
2016-06-15 22:35:04,23.1,47.0,1497.7
2016-06-15 22:40:06,23.1,47.3,1489.2
2016-06-15 22:45:04,23.1,47.3,1489.2
2016-06-15 22:50:04,23.0,47.2,1483.1
2016-06-15 22:55:04,23.0,47.2,1483.1
2016-06-15 23:00:05,23.0,47.1,1485.9
2016-06-15 23:05:04,22.9,47.3,1471.3
2016-06-15 23:10:04,22.9,47.0,1479.7
2016-06-15 23:15:04,22.9,47.1,1476.9
2016-06-15 23:20:06,22.8,47.3,1462.4
2016-06-15 23:25:04,22.8,47.3,1462.4
2016-06-15 23:30:04,22.8,47.5,1456.9
2016-06-15 23:35:04,22.8,47.4,1459.7
2016-06-15 23:40:04,22.8,47.3,1462.4
2016-06-15 23:45:03,22.7,46.6,1472.9
2016-06-15 23:50:09,22.6,47.5,1439.3
2016-06-15 23:55:04,22.6,47.5,1439.3
2016-06-16 00:00:05,22.6,47.5,1439.3
2016-06-16 00:05:04,22.5,47.6,1427.9
2016-06-16 00:10:04,22.4,47.5,1422.0
2016-06-16 00:15:04,22.3,47.4,1416.0
2016-06-16 00:20:04,22.2,47.1,1415.5
2016-06-16 00:25:11,22.0,46.7,1408.9
2016-06-16 00:30:09,22.0,46.6,1411.6
2016-06-16 00:35:07,21.9,46.6,1403.0
2016-06-16 00:40:04,21.9,46.5,1405.6
2016-06-16 00:45:04,21.8,46.4,1399.7
2016-06-16 00:50:04,21.7,46.3,1393.7
2016-06-16 00:55:04,21.6,46.2,1387.8
2016-06-16 01:00:08,21.4,46.1,1373.5
2016-06-16 01:05:04,21.4,46.1,1373.5
2016-06-16 01:10:04,21.2,46.0,1359.3
2016-06-16 01:15:04,21.1,46.0,1351.0
2016-06-16 01:20:04,21.1,46.0,1351.0
2016-06-16 01:25:06,20.9,45.9,1336.9
2016-06-16 01:30:06,20.8,45.9,1328.7
2016-06-16 01:35:04,20.8,45.9,1328.7
2016-06-16 01:40:04,20.7,45.9,1320.6
2016-06-16 01:45:04,20.6,45.8,1314.9
2016-06-16 01:50:06,20.4,45.8,1298.8
2016-06-16 01:55:04,20.4,45.8,1298.8
2016-06-16 02:00:08,20.2,45.8,1282.9
2016-06-16 02:05:04,20.2,45.8,1282.9
2016-06-16 02:10:04,20.1,45.8,1274.9
2016-06-16 02:15:04,20.0,45.8,1267.1
2016-06-16 02:20:04,19.9,45.8,1259.3
2016-06-16 02:25:04,19.9,46.0,1254.6
2016-06-16 02:30:07,19.7,45.9,1241.4
2016-06-16 02:35:04,19.7,45.9,1241.4
2016-06-16 02:40:11,19.5,46.0,1223.9
2016-06-16 02:45:06,19.5,46.1,1221.6
2016-06-16 02:50:04,19.4,46.0,1216.3
2016-06-16 02:55:04,19.4,46.1,1214.0
2016-06-16 03:00:05,19.3,46.1,1206.5
2016-06-16 03:05:04,19.2,46.1,1199.0
2016-06-16 03:10:06,19.1,46.2,1189.3
2016-06-16 03:15:04,19.1,46.2,1189.3
2016-06-16 03:20:04,19.0,46.2,1182.0
2016-06-16 03:25:04,18.9,46.2,1174.6
2016-06-16 03:30:09,18.8,46.4,1162.9
2016-06-16 03:35:04,18.8,46.4,1162.9
2016-06-16 03:40:04,18.8,46.5,1160.8
2016-06-16 03:45:09,18.6,46.4,1148.5
2016-06-16 03:50:04,18.6,46.4,1148.5
2016-06-16 03:55:04,18.6,46.5,1146.3
2016-06-16 04:00:10,18.5,46.7,1134.9
2016-06-16 04:05:04,18.5,46.7,1134.9
2016-06-16 04:10:04,18.4,46.7,1127.8
2016-06-16 04:15:04,18.4,46.8,1125.7
2016-06-16 04:20:04,18.3,46.9,1116.6
2016-06-16 04:25:04,18.3,46.9,1116.6
2016-06-16 04:30:07,18.2,47.2,1103.3
2016-06-16 04:35:04,18.2,47.3,1101.2
2016-06-16 04:40:04,18.1,47.2,1096.4
2016-06-16 04:45:04,18.0,47.4,1085.4
2016-06-16 04:50:04,18.0,47.3,1087.5
2016-06-16 04:55:04,17.9,47.8,1070.4
2016-06-16 05:00:05,17.9,47.8,1070.4
2016-06-16 05:05:04,17.9,47.8,1070.4
2016-06-16 05:10:04,17.8,47.7,1065.7
2016-06-16 05:15:06,17.7,47.3,1067.2
2016-06-16 05:20:04,17.7,47.3,1067.2
2016-06-16 05:25:11,17.7,47.2,1069.2
2016-06-16 05:30:04,17.7,47.3,1067.2
2016-06-16 05:35:04,17.6,47.3,1060.4
2016-06-16 05:40:03,17.6,47.5,1056.4
2016-06-16 05:45:04,17.6,47.5,1056.4
2016-06-16 05:50:07,17.5,47.4,1051.8
2016-06-16 05:55:04,17.5,47.4,1051.8
2016-06-16 06:00:05,17.5,47.4,1051.8
2016-06-16 06:05:04,17.4,47.3,1047.1
2016-06-16 06:10:09,17.3,47.2,1042.5
2016-06-16 06:15:04,17.3,47.2,1042.5
2016-06-16 06:20:04,17.3,47.2,1042.5
2016-06-16 06:25:07,17.3,47.2,1042.5
2016-06-16 06:30:04,17.2,47.1,1037.9
2016-06-16 06:35:04,17.2,47.1,1037.9
2016-06-16 06:40:09,17.2,47.1,1037.9
2016-06-16 06:45:04,17.2,47.1,1037.9
2016-06-16 06:50:04,17.1,47.0,1033.3
2016-06-16 06:55:04,17.1,47.0,1033.3
2016-06-16 07:00:05,17.1,47.0,1033.3
2016-06-16 07:05:04,17.0,46.9,1028.7
2016-06-16 07:10:04,17.0,46.9,1028.7
2016-06-16 07:15:04,17.0,46.9,1028.7
2016-06-16 07:20:04,16.9,46.8,1024.1
2016-06-16 07:25:04,16.9,46.8,1024.1
2016-06-16 07:30:04,16.9,46.8,1024.1
2016-06-16 07:35:04,16.8,46.7,1019.6
2016-06-16 07:40:04,16.8,46.7,1019.6
2016-06-16 07:45:04,16.7,46.6,1015.0
2016-06-16 07:50:04,16.7,46.6,1015.0
2016-06-16 07:55:04,16.7,46.6,1015.0
2016-06-16 08:00:05,16.6,46.5,1010.5
2016-06-16 08:05:04,16.6,46.5,1010.5
2016-06-16 08:10:17,17.4,49.6,1001.4
2016-06-16 08:15:07,17.6,50.4,998.1
2016-06-16 08:20:04,17.6,50.4,998.1
2016-06-16 08:25:04,17.9,50.6,1013.0
2016-06-16 08:30:06,18.2,50.7,1030.2
2016-06-16 08:35:04,18.2,50.7,1030.2
2016-06-16 08:40:09,18.3,51.8,1013.6
2016-06-16 08:45:04,18.4,51.8,1019.9
2016-06-16 08:50:04,18.7,50.9,1058.7
2016-06-16 08:55:04,19.0,50.4,1089.7
2016-06-16 09:00:05,19.2,50.1,1110.0
2016-06-16 09:05:04,19.4,50.8,1108.2
2016-06-16 09:10:11,19.7,50.8,1129.0
2016-06-16 09:15:04,19.7,50.8,1129.0
2016-06-16 09:20:04,19.9,50.4,1152.4
2016-06-16 09:25:04,20.1,51.0,1152.6
2016-06-16 09:30:07,19.8,52.3,1101.4
2016-06-16 09:35:04,19.8,52.3,1101.4
2016-06-16 09:40:06,19.6,51.8,1099.2
2016-06-16 09:45:04,19.7,51.9,1103.8
2016-06-16 09:50:04,19.5,51.5,1099.2
2016-06-16 09:55:07,19.3,50.1,1117.0
2016-06-16 10:00:05,19.3,50.1,1117.0
2016-06-16 10:05:04,19.3,49.9,1121.4
2016-06-16 10:10:07,19.1,49.0,1127.4
2016-06-16 10:15:07,19.1,49.0,1127.4
2016-06-16 10:20:04,19.0,48.9,1122.6
2016-06-16 10:25:04,19.0,48.9,1122.6
2016-06-16 10:30:04,18.9,48.8,1117.8
2016-06-16 10:35:04,18.9,48.9,1115.6
2016-06-16 10:40:06,18.7,49.0,1099.6
2016-06-16 10:45:04,18.7,49.0,1099.6
2016-06-16 10:50:04,18.7,49.4,1091.0
2016-06-16 10:55:04,18.6,49.3,1086.4
2016-06-16 11:00:05,18.6,49.5,1082.1
2016-06-16 11:05:04,18.5,49.7,1071.1
2016-06-16 11:10:04,18.4,49.7,1064.4
2016-06-16 11:15:04,18.4,49.2,1074.9
2016-06-16 11:20:04,18.4,49.4,1070.7
2016-06-16 11:25:07,18.3,49.2,1068.2
2016-06-16 11:30:04,18.3,49.2,1068.2
2016-06-16 11:35:06,18.3,48.9,1074.5
2016-06-16 11:40:06,18.3,48.8,1076.6
2016-06-16 11:45:04,18.2,48.7,1072.0
2016-06-16 11:50:04,18.3,49.3,1066.1
2016-06-16 11:55:04,18.3,49.2,1068.2
2016-06-16 12:00:05,18.3,49.3,1066.1
2016-06-16 12:05:04,18.3,49.3,1066.1
2016-06-16 12:10:09,18.3,50.2,1047.2
2016-06-16 12:15:04,18.3,50.2,1047.2
2016-06-16 12:20:09,18.3,50.0,1051.4
2016-06-16 12:25:04,18.3,50.0,1051.4
2016-06-16 12:30:04,18.3,49.7,1057.7
2016-06-16 12:35:07,18.3,49.3,1066.1
2016-06-16 12:40:06,18.3,48.9,1074.5
2016-06-16 12:45:06,18.3,48.2,1089.3
2016-06-16 12:50:06,18.3,48.6,1080.8
2016-06-16 12:55:09,18.3,48.5,1082.9
2016-06-16 13:00:08,18.2,48.7,1072.0
2016-06-16 13:05:04,18.2,48.6,1074.1
2016-06-16 13:10:04,18.2,48.1,1084.5
2016-06-16 13:15:04,18.2,48.1,1084.5
2016-06-16 13:20:04,18.2,48.1,1084.5
2016-06-16 13:25:04,18.2,48.1,1084.5
2016-06-16 13:30:04,18.3,48.2,1089.3
2016-06-16 13:35:04,18.3,48.2,1089.3
2016-06-16 13:40:04,18.3,48.1,1091.4
2016-06-16 13:45:07,18.3,47.6,1101.9
2016-06-16 13:50:07,18.3,47.4,1106.1
2016-06-16 13:55:04,18.3,47.4,1106.1
2016-06-16 14:00:07,18.4,47.2,1117.3
2016-06-16 14:05:04,18.4,47.2,1117.3
2016-06-16 14:10:06,18.5,47.4,1120.0
2016-06-16 14:15:04,18.5,47.3,1122.2
2016-06-16 14:20:04,18.6,46.8,1139.9
2016-06-16 14:25:04,18.7,47.1,1140.6
2016-06-16 14:30:04,18.8,46.9,1152.1
2016-06-16 14:35:04,18.9,47.3,1150.6
2016-06-16 14:40:04,19.0,46.6,1173.2
2016-06-16 14:45:04,19.1,47.0,1171.7
2016-06-16 14:50:04,19.2,47.6,1165.6
2016-06-16 14:55:04,19.3,46.8,1190.8
2016-06-16 15:00:07,19.5,46.0,1223.9
2016-06-16 15:05:04,19.5,46.0,1223.9
2016-06-16 15:10:04,19.5,46.8,1205.7
2016-06-16 15:15:04,19.6,46.9,1211.0
2016-06-16 15:20:25,20.0,46.2,1257.7
2016-06-16 15:25:04,20.0,46.2,1257.7
2016-06-16 15:30:04,20.4,45.8,1298.8
2016-06-16 15:35:04,20.3,45.8,1290.8
2016-06-16 15:40:04,20.1,46.3,1263.2
2016-06-16 15:45:04,20.0,46.6,1248.4
2016-06-16 15:50:04,20.0,46.8,1243.7
2016-06-16 15:55:04,19.9,46.8,1236.0
2016-06-16 16:00:08,20.0,46.3,1255.4
2016-06-16 16:05:09,20.0,46.8,1243.7
2016-06-16 16:10:04,19.9,46.8,1236.0
2016-06-16 16:15:06,19.8,46.9,1226.1
2016-06-16 16:20:04,19.8,46.9,1226.1
2016-06-16 16:25:04,19.8,47.0,1223.8
2016-06-16 16:30:04,19.8,46.8,1228.4
2016-06-16 16:35:07,19.8,45.9,1249.2
2016-06-16 16:40:09,19.8,45.8,1251.5
2016-06-16 16:45:04,19.8,45.8,1251.5
2016-06-16 16:50:04,19.8,45.7,1253.8
2016-06-16 16:55:04,19.7,45.6,1248.3
2016-06-16 17:00:05,19.6,45.7,1238.3
2016-06-16 17:05:10,19.4,45.9,1218.5
2016-06-16 17:10:04,19.4,45.9,1218.5
2016-06-16 17:15:04,19.3,46.1,1206.5
2016-06-16 17:20:04,19.2,46.2,1196.8
2016-06-16 17:25:07,19.0,46.6,1173.2
2016-06-16 17:30:07,18.9,46.8,1161.5
2016-06-16 17:35:04,18.9,46.8,1161.5
2016-06-16 17:40:06,18.7,47.2,1138.4
2016-06-16 17:45:09,18.6,47.3,1129.2
2016-06-16 17:50:04,18.6,47.3,1129.2
2016-06-16 17:55:04,18.5,47.5,1117.9
2016-06-16 18:00:05,18.4,47.6,1108.8
2016-06-16 18:05:07,18.3,48.2,1089.3
2016-06-16 18:10:04,18.3,48.2,1089.3
2016-06-16 18:15:07,18.1,48.0,1079.8
2016-06-16 18:20:04,18.1,48.0,1079.8
2016-06-16 18:25:07,18.0,47.9,1075.1
2016-06-16 18:30:09,17.9,47.8,1070.4
2016-06-16 18:35:04,17.9,47.8,1070.4
2016-06-16 18:40:04,17.9,47.8,1070.4
2016-06-16 18:45:04,17.8,47.8,1063.7
2016-06-16 18:50:04,17.7,47.9,1055.0
2016-06-16 18:55:09,17.6,48.2,1042.3
2016-06-16 19:00:05,17.6,48.2,1042.3
2016-06-16 19:05:07,17.5,48.5,1029.8
2016-06-16 19:10:04,17.5,48.4,1031.8
2016-06-16 19:15:09,17.5,49.3,1013.8
2016-06-16 19:20:04,17.5,49.3,1013.8
2016-06-16 19:25:04,17.6,49.7,1012.2
2016-06-16 19:30:04,17.8,49.9,1020.9
2016-06-16 19:35:11,18.2,50.2,1040.6
2016-06-16 19:40:09,18.3,50.3,1045.1
2016-06-16 19:45:04,18.3,50.3,1045.1
2016-06-16 19:50:05,18.5,50.4,1056.1
2016-06-16 19:55:04,18.6,50.5,1060.6
2016-06-16 20:00:05,18.8,50.8,1067.5
2016-06-16 20:05:04,18.9,50.8,1074.2
2016-06-16 20:10:07,19.2,51.5,1078.9
2016-06-16 20:15:04,19.2,51.5,1078.9
2016-06-16 20:20:06,19.8,54.5,1050.6
2016-06-16 20:25:06,20.0,56.8,1009.9
2016-06-16 20:30:14,20.2,56.3,1034.3
2016-06-16 20:35:04,20.2,56.3,1034.3
2016-06-16 20:40:04,20.7,55.2,1093.6
2016-06-16 20:45:06,21.2,54.2,1152.9
2016-06-16 20:50:04,21.2,54.2,1152.9
2016-06-16 20:55:04,21.2,53.9,1160.4
2016-06-16 21:00:05,21.4,53.7,1179.8
2016-06-16 21:05:12,21.6,53.3,1204.7
2016-06-16 21:10:05,21.6,53.4,1202.1
2016-06-16 21:15:11,22.0,54.6,1200.1
2016-06-16 21:20:04,22.1,54.7,1204.8
2016-06-16 21:25:04,22.2,54.0,1230.8
2016-06-16 21:30:07,22.5,53.0,1280.7
2016-06-16 21:35:06,22.6,52.4,1305.0
2016-06-16 21:40:04,22.6,52.4,1305.0
2016-06-16 21:45:04,22.7,52.5,1310.2
2016-06-16 21:50:04,22.7,52.5,1310.2
2016-06-16 21:55:04,22.8,52.3,1323.7
2016-06-16 22:00:10,23.0,51.2,1370.7
2016-06-16 22:05:04,23.1,51.2,1379.0
2016-06-16 22:10:04,23.1,51.0,1384.7
2016-06-16 22:15:06,23.1,51.1,1381.8
2016-06-16 22:20:04,23.0,51.0,1376.3
2016-06-16 22:25:04,23.1,51.1,1381.8
2016-06-16 22:30:04,23.1,51.4,1373.4
2016-06-16 22:35:04,23.2,51.3,1384.5
2016-06-16 22:40:06,23.3,51.1,1398.6
2016-06-16 22:45:04,23.3,51.1,1398.6
2016-06-16 22:50:04,23.4,51.0,1410.0
2016-06-16 22:55:04,23.4,50.8,1415.7
2016-06-16 23:00:05,23.4,51.0,1410.0
2016-06-16 23:05:07,23.4,51.1,1407.1
2016-06-16 23:10:04,23.4,51.1,1407.1
2016-06-16 23:15:05,23.4,51.1,1407.1
2016-06-16 23:20:04,23.4,51.0,1410.0
2016-06-16 23:25:06,23.4,51.0,1410.0
2016-06-16 23:30:03,23.4,51.0,1410.0
2016-06-16 23:35:04,23.4,53.2,1346.7
2016-06-16 23:40:04,23.5,53.3,1351.9
2016-06-16 23:45:04,23.5,53.3,1351.9
2016-06-16 23:50:04,23.5,53.3,1351.9
2016-06-16 23:55:04,23.4,53.2,1346.7
2016-06-17 00:00:08,23.5,52.2,1383.8
