2016-04-21 07:58:02,open,12
2016-04-21 07:58:02,open main,11
2016-04-21 08:03:02,close,12
2016-04-21 08:03:02,close main,11
2016-04-21 17:35:02,open,12
2016-04-21 17:35:02,open main,11
2016-04-21 18:36:02,close,12
2016-04-21 18:36:02,close main,11
2016-04-21 20:18:01,open,15
2016-04-21 20:18:01,open main,11
2016-04-21 20:32:02,close,15
2016-04-21 20:32:02,close main,11
2016-04-21 23:00:02,open,13
2016-04-21 23:00:02,open main,11
2016-04-22 00:00:02,close,13
2016-04-22 00:00:02,close main,11
2016-04-22 07:58:02,open,12
2016-04-22 07:58:02,open main,11
2016-04-22 08:03:01,close,12
2016-04-22 08:03:01,close main,11
2016-04-22 16:55:01,open,15
2016-04-22 16:55:01,open main,11
2016-04-22 17:01:01,close,15
2016-04-22 17:01:01,close main,11
2016-04-22 17:35:01,open,12
2016-04-22 17:35:01,open main,11
2016-04-22 18:36:01,close,12
2016-04-22 18:36:01,close main,11
2016-04-22 23:00:03,open,13
2016-04-22 23:00:03,open main,11
2016-04-23 00:00:03,close,13
2016-04-23 00:00:03,close main,11
2016-04-23 07:58:02,open,12
2016-04-23 07:58:02,open main,11
2016-04-23 08:03:02,close,12
2016-04-23 08:03:02,close main,11
2016-04-23 16:55:02,open,15
2016-04-23 16:55:02,open main,11
2016-04-23 17:01:02,close,15
2016-04-23 17:01:02,close main,11
2016-04-23 17:35:01,open,12
2016-04-23 17:35:01,open main,11
2016-04-23 18:36:01,close,12
2016-04-23 18:36:01,close main,11
2016-04-23 23:00:02,open,13
2016-04-23 23:00:02,open main,11
2016-04-24 00:00:02,close,13
2016-04-24 00:00:02,close main,11
2016-04-24 07:58:01,open,12
2016-04-24 07:58:01,open main,11
2016-04-24 08:03:02,close,12
2016-04-24 08:03:02,close main,11
2016-04-24 09:37:12,close,12
2016-04-24 09:37:12,close,13
2016-04-24 09:37:12,close,15
2016-04-24 09:37:12,close,16
2016-04-24 09:37:12,close,18
2016-04-24 09:37:12,close,22
2016-04-24 09:37:12,close main,11
2016-04-24 16:55:02,open,15
2016-04-24 16:55:02,open main,11
2016-04-24 17:01:01,close,15
2016-04-24 17:01:01,close main,11
2016-04-24 17:35:02,open,12
2016-04-24 17:35:02,open main,11
2016-04-24 18:36:02,close,12
2016-04-24 18:36:02,close main,11
2016-04-24 23:00:03,open,13
2016-04-24 23:00:03,open main,11
2016-04-25 00:00:03,close,13
2016-04-25 00:00:03,close main,11
2016-04-25 07:58:02,open,12
2016-04-25 07:58:02,open main,11
2016-04-25 08:03:02,close,12
2016-04-25 08:03:02,close main,11
2016-04-25 16:55:01,open,15
2016-04-25 16:55:01,open main,11
2016-04-25 17:01:02,close,15
2016-04-25 17:01:02,close main,11
2016-04-25 17:35:02,open,12
2016-04-25 17:35:02,open main,11
2016-04-25 18:36:02,close,12
2016-04-25 18:36:02,close main,11
2016-04-25 23:00:02,open,13
2016-04-25 23:00:02,open main,11
2016-04-26 00:00:03,close,13
2016-04-26 00:00:03,close main,11
2016-04-26 07:58:03,open,12
2016-04-26 07:58:03,open main,11
2016-04-26 08:03:01,close,12
2016-04-26 08:03:01,close main,11
2016-04-26 16:55:01,open,15
2016-04-26 16:55:01,open main,11
2016-04-26 17:01:01,close,15
2016-04-26 17:01:01,close main,11
2016-04-26 17:35:02,open,12
2016-04-26 17:35:02,open main,11
2016-04-26 18:36:02,close,12
2016-04-26 18:36:02,close main,11
2016-04-26 23:00:02,open,13
2016-04-26 23:00:02,open main,11
2016-04-27 00:00:03,close,13
2016-04-27 00:00:03,close main,11
2016-04-27 00:06:12,close,12
2016-04-27 00:06:12,close,13
2016-04-27 00:06:12,close,15
2016-04-27 00:06:12,close,16
2016-04-27 00:06:12,close,18
2016-04-27 00:06:12,close,22
2016-04-27 00:06:12,close main,11
2016-04-27 00:14:12,close,12
2016-04-27 00:14:12,close,13
2016-04-27 00:14:12,close,15
2016-04-27 00:14:12,close,16
2016-04-27 00:14:12,close,18
2016-04-27 00:14:12,close,22
2016-04-27 00:14:12,close main,11
2016-04-27 07:58:02,open,12
2016-04-27 07:58:02,open main,11
2016-04-27 08:03:02,close,12
2016-04-27 08:03:02,close main,11
2016-04-27 13:08:01,open,15
2016-04-27 13:08:01,open main,11
2016-04-27 13:21:02,close,15
2016-04-27 13:21:02,close main,11
2016-04-27 17:35:02,open,12
2016-04-27 17:35:02,open main,11
2016-04-27 18:36:01,close,12
2016-04-27 18:36:01,close main,11
2016-04-27 23:00:02,open,13
2016-04-27 23:00:02,open main,11
2016-04-28 00:00:02,close,13
2016-04-28 00:00:02,close main,11
2016-04-28 07:58:02,open,12
2016-04-28 07:58:02,open main,11
2016-04-28 08:03:02,close,12
2016-04-28 08:03:02,close main,11
2016-04-28 13:06:02,open,15
2016-04-28 13:06:02,open main,11
2016-04-28 13:21:02,close,15
2016-04-28 13:21:02,close main,11
2016-04-28 17:35:02,open,12
2016-04-28 17:35:02,open main,11
2016-04-28 18:36:01,close,12
2016-04-28 18:36:01,close main,11
2016-04-28 23:00:02,open,13
2016-04-28 23:00:02,open main,11
2016-04-29 00:00:02,close,13
2016-04-29 00:00:02,close main,11
2016-04-29 07:58:02,open,12
2016-04-29 07:58:02,open main,11
2016-04-29 08:03:02,close,12
2016-04-29 08:03:02,close main,11
2016-04-29 13:06:02,open,15
2016-04-29 13:06:02,open main,11
2016-04-29 13:21:01,close,15
2016-04-29 13:21:01,close main,11
2016-04-29 17:35:02,open,12
2016-04-29 17:35:02,open main,11
2016-04-29 18:36:02,close,12
2016-04-29 18:36:02,close main,11
2016-04-29 23:00:03,open,13
2016-04-29 23:00:03,open main,11
2016-04-30 00:00:03,close,13
2016-04-30 00:00:03,close main,11
2016-04-30 07:58:01,open,12
2016-04-30 07:58:01,open main,11
2016-04-30 08:03:02,close,12
2016-04-30 08:03:02,close main,11
2016-04-30 12:58:01,open,12
2016-04-30 12:58:01,open main,11
2016-04-30 13:06:02,open,15
2016-04-30 13:21:02,close,15
2016-04-30 13:41:02,close,12
2016-04-30 13:41:02,close main,11
2016-04-30 17:35:02,open,12
2016-04-30 17:35:02,open main,11
2016-04-30 18:36:02,close,12
2016-04-30 18:36:02,close main,11
2016-04-30 23:00:03,open,13
2016-04-30 23:00:03,open main,11
