2016-06-01 00:01:02,close,18
2016-06-01 00:06:02,close,18
2016-06-01 00:11:02,close,18
2016-06-01 00:16:01,close,18
2016-06-01 00:21:02,close,18
2016-06-01 00:26:02,close,18
2016-06-01 00:31:01,close,18
2016-06-01 00:36:02,close,18
2016-06-01 00:41:02,close,18
2016-06-01 00:46:01,close,18
2016-06-01 00:51:02,close,18
2016-06-01 00:56:02,close,18
2016-06-01 01:01:02,close,18
2016-06-01 01:06:02,close,18
2016-06-01 01:11:01,close,18
2016-06-01 01:16:02,close,18
2016-06-01 01:21:02,close,18
2016-06-01 01:26:02,close,18
2016-06-01 01:31:02,close,18
2016-06-01 01:36:01,close,18
2016-06-01 01:41:02,close,18
2016-06-01 01:46:02,close,18
2016-06-01 01:51:01,close,18
2016-06-01 01:56:02,close,18
2016-06-01 02:01:02,close,18
2016-06-01 02:06:01,close,18
2016-06-01 02:11:02,close,18
2016-06-01 02:16:02,close,18
2016-06-01 02:21:02,close,18
2016-06-01 02:26:02,close,18
2016-06-01 02:31:01,close,18
2016-06-01 02:36:02,close,18
2016-06-01 02:41:02,close,18
2016-06-01 02:46:01,close,18
2016-06-01 02:51:02,close,18
2016-06-01 02:56:02,close,18
2016-06-01 03:01:02,close,18
2016-06-01 03:06:02,close,18
2016-06-01 03:11:01,close,18
2016-06-01 03:16:02,close,18
2016-06-01 03:21:02,close,18
2016-06-01 03:26:02,close,18
2016-06-01 03:31:02,close,18
2016-06-01 03:36:01,close,18
2016-06-01 03:41:02,close,18
2016-06-01 03:46:02,close,18
2016-06-01 03:51:01,close,18
2016-06-01 03:56:02,close,18
2016-06-01 04:01:02,close,18
2016-06-01 04:06:01,close,18
2016-06-01 04:11:02,close,18
2016-06-01 04:16:02,close,18
2016-06-01 04:21:02,close,18
2016-06-01 04:26:02,close,18
2016-06-01 04:31:02,close,18
2016-06-01 04:36:01,close,18
2016-06-01 04:41:02,close,18
2016-06-01 04:46:02,close,18
2016-06-01 04:51:02,close,18
2016-06-01 04:56:01,close,18
2016-06-01 05:01:02,close,18
2016-06-01 05:06:02,close,18
2016-06-01 05:11:02,close,18
2016-06-01 05:16:01,close,18
2016-06-01 05:21:02,close,18
2016-06-01 05:26:01,close,18
2016-06-01 05:31:02,close,18
2016-06-01 05:36:02,close,18
2016-06-01 05:41:01,close,18
2016-06-01 05:46:02,close,18
2016-06-01 05:51:01,close,18
2016-06-01 05:56:02,close,18
2016-06-01 06:01:02,close,18
2016-06-01 06:06:01,close,18
2016-06-01 06:11:02,close,18
2016-06-01 06:16:02,close,18
2016-06-01 06:21:02,close,18
2016-06-01 06:26:02,close,18
2016-06-01 06:31:02,close,18
2016-06-01 06:36:01,close,18
2016-06-01 06:41:02,close,18
2016-06-01 06:46:02,close,18
2016-06-01 06:51:02,close,18
2016-06-01 06:56:02,close,18
2016-06-01 07:01:02,close,18
2016-06-01 07:06:01,close,18
2016-06-01 07:11:02,close,18
2016-06-01 07:16:02,close,18
2016-06-01 07:21:02,close,18
2016-06-01 07:26:02,close,18
2016-06-01 07:31:01,close,18
2016-06-01 07:36:02,close,18
2016-06-01 07:41:02,close,18
2016-06-01 07:46:01,close,18
2016-06-01 07:51:02,close,18
2016-06-01 07:56:02,close,18
2016-06-01 08:00:03,open,13
2016-06-01 08:00:03,open main,11
2016-06-01 08:01:02,close,18
2016-06-01 08:06:02,close,18
2016-06-01 08:11:02,close,18
2016-06-01 08:16:01,close,18
2016-06-01 08:20:02,close,13
2016-06-01 08:20:02,close main,11
2016-06-01 08:21:02,close,18
2016-06-01 08:26:02,close,18
2016-06-01 08:31:02,close,18
2016-06-01 08:36:02,close,18
2016-06-01 08:41:02,close,18
2016-06-01 08:46:02,close,18
2016-06-01 08:51:01,close,18
2016-06-01 08:56:02,close,18
2016-06-01 09:01:02,close,18
2016-06-01 09:06:02,close,18
2016-06-01 09:11:02,close,18
2016-06-01 09:16:02,close,18
2016-06-01 09:21:02,close,18
2016-06-01 09:26:02,close,18
2016-06-01 09:31:02,close,18
2016-06-01 09:36:01,close,18
2016-06-01 09:41:02,close,18
2016-06-01 09:46:02,close,18
2016-06-01 09:51:01,close,18
2016-06-01 09:56:02,close,18
2016-06-01 10:01:02,close,18
2016-06-01 10:06:02,close,18
2016-06-01 10:11:02,close,18
2016-06-01 10:16:02,close,18
2016-06-01 10:21:02,close,18
2016-06-01 10:26:02,close,18
2016-06-01 10:31:02,close,18
2016-06-01 10:36:01,close,18
2016-06-01 10:41:02,close,18
2016-06-01 10:46:02,close,18
2016-06-01 10:51:01,close,18
2016-06-01 10:56:02,close,18
2016-06-01 11:01:02,close,18
2016-06-01 11:06:02,close,18
2016-06-01 11:11:02,close,18
2016-06-01 11:16:02,close,18
2016-06-01 11:21:01,close,18
2016-06-01 11:26:02,close,18
2016-06-01 11:31:02,close,18
2016-06-01 11:36:02,close,18
2016-06-01 11:41:02,close,18
2016-06-01 11:46:01,close,18
2016-06-01 11:51:02,close,18
2016-06-01 11:56:02,close,18
2016-06-01 12:00:04,open,16
2016-06-01 12:01:02,close,18
2016-06-01 12:06:02,close,18
2016-06-01 12:11:02,close,18
2016-06-01 12:16:01,close,18
2016-06-01 12:21:02,close,18
2016-06-01 12:26:02,close,18
2016-06-01 12:31:02,close,18
2016-06-01 12:36:01,close,18
2016-06-01 12:41:02,close,18
2016-06-01 12:46:02,close,18
2016-06-01 12:51:01,close,18
2016-06-01 12:56:02,close,18
2016-06-01 13:01:01,close,18
2016-06-01 13:06:02,close,18
2016-06-01 13:11:02,close,18
2016-06-01 13:16:01,close,18
2016-06-01 13:21:02,close,18
2016-06-01 13:26:02,close,18
2016-06-01 13:31:01,close,18
2016-06-01 13:36:02,close,18
2016-06-01 13:41:02,close,18
2016-06-01 13:46:01,close,18
2016-06-01 13:51:02,close,18
2016-06-01 13:56:02,close,18
2016-06-01 14:00:03,close,16
2016-06-01 14:01:02,close,18
2016-06-01 14:06:02,close,18
2016-06-01 14:11:02,close,18
2016-06-01 14:16:01,close,18
2016-06-01 14:21:02,close,18
2016-06-01 14:26:02,close,18
2016-06-01 14:31:02,close,18
2016-06-01 14:36:02,close,18
2016-06-01 14:41:02,close,18
2016-06-01 14:46:02,close,18
2016-06-01 14:51:01,close,18
2016-06-01 14:56:02,close,18
2016-06-01 15:01:02,close,18
2016-06-01 15:06:02,close,18
2016-06-01 15:11:02,close,18
2016-06-01 15:16:02,close,18
2016-06-01 15:21:02,close,18
2016-06-01 15:26:02,close,18
2016-06-01 15:31:01,close,18
2016-06-01 15:36:02,close,18
2016-06-01 15:41:02,close,18
2016-06-01 15:46:01,close,18
2016-06-01 15:51:02,close,18
2016-06-01 15:56:02,close,18
2016-06-01 16:01:02,close,18
2016-06-01 16:06:02,close,18
2016-06-01 16:11:02,close,18
2016-06-01 16:16:01,close,18
2016-06-01 16:21:02,close,18
2016-06-01 16:26:02,close,18
2016-06-01 16:31:01,close,18
2016-06-01 16:36:02,close,18
2016-06-01 16:41:02,close,18
2016-06-01 16:46:01,close,18
2016-06-01 16:51:02,close,18
2016-06-01 16:56:02,close,18
2016-06-01 17:01:02,close,18
2016-06-01 17:06:02,close,18
2016-06-01 17:11:02,close,18
2016-06-01 17:16:01,close,18
2016-06-01 17:21:02,close,18
2016-06-01 17:26:02,close,18
2016-06-01 17:31:01,close,18
2016-06-01 17:36:02,close,18
2016-06-01 17:41:02,close,18
2016-06-01 17:46:01,close,18
2016-06-01 17:51:02,close,18
2016-06-01 17:54:03,close,12
2016-06-01 17:54:03,close,13
2016-06-01 17:54:03,close,15
2016-06-01 17:54:03,close,16
2016-06-01 17:54:03,close,18
2016-06-01 17:54:03,close,22
2016-06-01 17:54:03,close main,11
2016-06-01 17:56:02,close,18
2016-06-01 18:01:02,close,18
2016-06-01 18:06:02,close,18
2016-06-01 18:11:02,close,18
2016-06-01 18:16:02,close,18
2016-06-01 18:21:02,close,18
2016-06-01 18:26:02,close,18
2016-06-01 18:31:02,close,18
2016-06-01 18:36:02,close,18
2016-06-01 18:41:02,close,18
2016-06-01 18:46:01,close,18
2016-06-01 18:51:02,close,18
2016-06-01 18:56:02,close,18
2016-06-01 19:01:02,close,18
2016-06-01 19:06:02,close,18
2016-06-01 19:11:01,close,18
2016-06-01 19:16:02,close,18
2016-06-01 19:21:02,close,18
2016-06-01 19:24:13,close,12
2016-06-01 19:24:13,close,13
2016-06-01 19:24:13,close,15
2016-06-01 19:24:13,close,16
2016-06-01 19:24:13,close,18
2016-06-01 19:24:13,close,22
2016-06-01 19:24:13,close main,11
2016-06-01 19:26:02,close,18
2016-06-01 19:31:02,close,18
2016-06-01 19:36:02,close,18
2016-06-01 19:41:02,close,18
2016-06-01 19:46:02,close,18
2016-06-01 19:51:02,close,18
2016-06-01 19:56:02,close,18
2016-06-01 20:01:02,close,18
2016-06-01 20:06:02,close,18
2016-06-01 20:11:02,close,18
2016-06-01 20:16:02,close,18
2016-06-01 20:21:02,close,18
2016-06-01 20:26:02,close,18
2016-06-01 20:31:02,close,18
2016-06-01 20:36:02,close,18
2016-06-01 20:41:02,close,18
2016-06-01 20:46:02,close,18
2016-06-01 20:51:02,close,18
2016-06-01 20:56:02,close,18
2016-06-01 21:01:02,close,18
2016-06-01 21:06:02,close,18
2016-06-01 21:11:02,close,18
2016-06-01 21:16:02,close,18
2016-06-01 21:21:02,close,18
2016-06-01 21:26:02,close,18
2016-06-01 21:31:02,close,18
2016-06-01 21:36:02,close,18
2016-06-01 21:41:02,close,18
2016-06-01 21:46:02,close,18
2016-06-01 21:51:02,close,18
2016-06-01 21:56:02,close,18
2016-06-01 22:01:02,close,18
2016-06-01 22:06:02,close,18
2016-06-01 22:11:02,close,18
2016-06-01 22:16:02,close,18
2016-06-01 22:21:01,close,18
2016-06-01 22:26:01,close,18
2016-06-01 22:31:02,close,18
2016-06-01 22:36:02,close,18
2016-06-01 22:41:02,close,18
2016-06-01 22:46:02,close,18
2016-06-01 22:51:02,close,18
2016-06-01 22:56:02,close,18
2016-06-01 23:01:01,close,18
2016-06-01 23:06:01,close,18
2016-06-01 23:11:01,close,18
2016-06-01 23:16:01,close,18
2016-06-01 23:21:02,close,18
2016-06-01 23:26:02,close,18
2016-06-01 23:31:02,close,18
2016-06-01 23:36:02,close,18
2016-06-01 23:41:01,close,18
2016-06-01 23:46:02,close,18
2016-06-01 23:51:02,close,18
2016-06-01 23:56:02,close,18
2016-06-02 00:01:02,close,18
2016-06-02 00:06:02,close,18
2016-06-02 00:11:02,close,18
2016-06-02 00:16:02,close,18
2016-06-02 00:21:02,close,18
2016-06-02 00:26:02,close,18
2016-06-02 00:31:01,close,18
2016-06-02 00:36:02,close,18
2016-06-02 00:41:02,close,18
2016-06-02 00:46:02,close,18
2016-06-02 00:51:02,close,18
2016-06-02 00:56:01,close,18
2016-06-02 01:00:03,open,16
2016-06-02 01:01:02,close,18
2016-06-02 01:06:02,close,18
2016-06-02 01:11:01,close,18
2016-06-02 01:16:02,close,18
2016-06-02 01:21:02,close,18
2016-06-02 01:26:02,close,18
2016-06-02 01:31:02,close,18
2016-06-02 01:36:02,close,18
2016-06-02 01:41:02,close,18
2016-06-02 01:46:02,close,18
2016-06-02 01:51:02,close,18
2016-06-02 01:56:02,close,18
2016-06-02 02:00:03,close,16
2016-06-02 02:01:01,close,18
2016-06-02 02:06:02,close,18
2016-06-02 02:11:01,close,18
2016-06-02 02:16:02,close,18
2016-06-02 02:21:02,close,18
2016-06-02 02:26:02,close,18
2016-06-02 02:31:02,close,18
2016-06-02 02:36:02,close,18
2016-06-02 02:41:02,close,18
2016-06-02 02:46:01,close,18
2016-06-02 02:51:02,close,18
2016-06-02 02:56:02,close,18
2016-06-02 03:01:01,close,18
2016-06-02 03:06:02,close,18
2016-06-02 03:11:02,close,18
2016-06-02 03:16:02,close,18
2016-06-02 03:21:01,close,18
2016-06-02 03:26:02,close,18
2016-06-02 03:31:01,close,18
2016-06-02 03:36:02,close,18
2016-06-02 03:41:02,close,18
2016-06-02 03:46:02,close,18
2016-06-02 03:51:02,close,18
2016-06-02 03:56:01,close,18
2016-06-02 04:01:02,close,18
2016-06-02 04:06:02,close,18
2016-06-02 04:11:01,close,18
2016-06-02 04:16:02,close,18
2016-06-02 04:21:02,close,18
2016-06-02 04:26:02,close,18
2016-06-02 04:31:01,close,18
2016-06-02 04:36:02,close,18
2016-06-02 04:41:02,close,18
2016-06-02 04:46:02,close,18
2016-06-02 04:51:02,close,18
2016-06-02 04:56:02,close,18
2016-06-02 05:01:02,close,18
2016-06-02 05:06:02,close,18
2016-06-02 05:11:02,close,18
2016-06-02 05:16:02,close,18
2016-06-02 05:21:02,close,18
2016-06-02 05:26:02,close,18
2016-06-02 05:31:01,close,18
2016-06-02 05:36:02,close,18
2016-06-02 05:41:02,close,18
2016-06-02 05:46:02,close,18
2016-06-02 05:51:02,close,18
2016-06-02 05:56:01,close,18
2016-06-02 06:01:02,close,18
2016-06-02 06:06:01,close,18
2016-06-02 06:11:02,close,18
2016-06-02 06:16:02,close,18
2016-06-02 06:21:02,close,18
2016-06-02 06:26:01,close,18
2016-06-02 06:31:02,close,18
2016-06-02 06:36:02,close,18
2016-06-02 06:41:02,close,18
2016-06-02 06:46:02,close,18
2016-06-02 06:51:02,close,18
2016-06-02 06:56:02,close,18
2016-06-02 07:01:01,close,18
2016-06-02 07:06:02,close,18
2016-06-02 07:11:02,close,18
2016-06-02 07:16:02,close,18
2016-06-02 07:21:01,close,18
2016-06-02 07:26:02,close,18
2016-06-02 07:31:02,close,18
2016-06-02 07:36:02,close,18
2016-06-02 07:41:02,close,18
2016-06-02 07:46:02,close,18
2016-06-02 07:51:02,close,18
2016-06-02 07:56:02,close,18
2016-06-02 07:59:02,close,18
2016-06-02 08:00:14,close,15
2016-06-02 08:00:14,close,16
2016-06-02 08:00:14,close,18
2016-06-02 08:00:14,close,22
2016-06-02 08:01:04,close,18
2016-06-02 08:06:02,close,18
2016-06-02 08:11:02,close,18
2016-06-02 08:16:02,close,18
2016-06-02 08:20:04,close,13
2016-06-02 08:21:03,close,18
2016-06-02 08:26:04,close,13
2016-06-02 08:26:04,close,15
2016-06-02 08:26:04,close,16
2016-06-02 08:26:04,close,18
2016-06-02 08:26:04,close,22
2016-06-02 08:30:03,close,12
2016-06-02 08:30:03,close main,11
2016-06-02 08:31:02,close,18
2016-06-02 08:34:02,close,18
2016-06-02 08:36:02,close,18
2016-06-02 08:41:02,close,18
2016-06-02 08:46:02,close,18
2016-06-02 08:51:02,close,18
2016-06-02 08:56:02,close,18
2016-06-02 09:01:02,close,18
2016-06-02 09:06:01,close,18
2016-06-02 09:11:02,close,18
2016-06-02 09:16:02,close,18
2016-06-02 09:21:01,close,18
2016-06-02 09:26:02,close,18
2016-06-02 09:31:02,close,18
2016-06-02 09:36:02,close,18
2016-06-02 09:41:02,close,18
2016-06-02 09:46:02,close,18
2016-06-02 09:51:02,close,18
2016-06-02 09:56:02,close,18
2016-06-02 10:01:02,close,18
2016-06-02 10:06:02,close,18
2016-06-02 10:11:02,close,18
2016-06-02 10:16:02,close,18
2016-06-02 10:21:02,close,18
2016-06-02 10:26:02,close,18
2016-06-02 10:31:02,close,18
2016-06-02 10:36:02,close,18
2016-06-02 10:41:02,close,18
2016-06-02 10:46:02,close,18
2016-06-02 10:51:02,close,18
2016-06-02 10:56:02,close,18
2016-06-02 11:01:02,close,18
2016-06-02 11:06:02,close,18
2016-06-02 11:11:02,close,18
2016-06-02 11:16:02,close,18
2016-06-02 11:21:02,close,18
2016-06-02 11:26:02,close,18
2016-06-02 11:31:02,close,18
2016-06-02 11:36:02,close,18
2016-06-02 11:41:01,close,18
2016-06-02 11:46:02,close,18
2016-06-02 11:51:02,close,18
2016-06-02 11:56:02,close,18
2016-06-02 12:00:04,open,12
2016-06-02 12:00:04,open main,11
2016-06-02 12:01:02,close,18
2016-06-02 12:06:02,close,18
2016-06-02 12:11:01,close,18
2016-06-02 12:16:02,close,18
2016-06-02 12:21:02,close,18
2016-06-02 12:26:02,close,18
2016-06-02 12:31:02,close,18
2016-06-02 12:36:02,close,18
2016-06-02 12:41:01,close,18
2016-06-02 12:45:02,close,12
2016-06-02 12:45:02,close main,11
2016-06-02 12:46:02,close,18
2016-06-02 12:51:02,close,18
2016-06-02 12:56:01,close,18
2016-06-02 13:01:02,close,18
2016-06-02 13:06:02,close,18
2016-06-02 13:11:02,close,18
2016-06-02 13:16:02,close,18
2016-06-02 13:21:02,close,18
2016-06-02 13:26:02,close,18
2016-06-02 13:31:02,close,18
2016-06-02 13:36:02,close,18
2016-06-02 13:41:01,close,18
2016-06-02 13:46:02,close,18
2016-06-02 13:51:02,close,18
2016-06-02 13:56:02,close,18
2016-06-02 14:01:02,close,18
2016-06-02 14:06:02,close,18
2016-06-02 14:11:02,close,18
2016-06-02 14:16:01,close,18
2016-06-02 14:21:01,close,18
2016-06-02 14:26:02,close,18
2016-06-02 14:31:02,close,18
2016-06-02 14:36:01,close,18
2016-06-02 14:41:02,close,18
2016-06-02 14:46:02,close,18
2016-06-02 14:51:01,close,18
2016-06-02 14:56:02,close,18
2016-06-02 15:01:01,close,18
2016-06-02 15:06:02,close,18
2016-06-02 15:11:02,close,18
2016-06-02 15:16:02,close,18
2016-06-02 15:21:02,close,18
2016-06-02 15:26:02,close,18
2016-06-02 15:31:02,close,18
2016-06-02 15:36:02,close,18
2016-06-02 15:41:02,close,18
2016-06-02 15:46:02,close,18
2016-06-02 15:51:02,close,18
2016-06-02 15:56:02,close,18
2016-06-02 16:01:01,close,18
2016-06-02 16:06:02,close,18
2016-06-02 16:11:02,close,18
2016-06-02 16:16:02,close,18
2016-06-02 16:21:02,close,18
2016-06-02 16:26:02,close,18
2016-06-02 16:31:02,close,18
2016-06-02 16:36:02,close,18
2016-06-02 16:41:02,close,18
2016-06-02 16:46:02,close,18
2016-06-02 16:51:02,close,18
2016-06-02 16:56:02,close,18
2016-06-02 17:01:02,close,18
2016-06-02 17:06:02,close,18
2016-06-02 17:11:01,close,18
2016-06-02 17:16:02,close,18
2016-06-02 17:21:02,close,18
2016-06-02 17:26:02,close,18
2016-06-02 17:31:02,close,18
2016-06-02 17:36:01,close,18
2016-06-02 17:41:02,close,18
2016-06-02 17:46:02,close,18
2016-06-02 17:51:01,close,18
2016-06-02 17:56:02,close,18
2016-06-02 18:01:02,close,18
2016-06-02 18:06:02,close,18
2016-06-02 18:11:01,close,18
2016-06-02 18:16:01,close,18
2016-06-02 18:21:02,close,18
2016-06-02 18:26:02,close,18
2016-06-02 18:31:02,close,18
2016-06-02 18:36:02,close,18
2016-06-02 18:41:01,close,18
2016-06-02 18:46:02,close,18
2016-06-02 18:51:01,close,18
2016-06-02 18:56:02,close,18
2016-06-02 19:01:02,close,18
2016-06-02 19:06:02,close,18
2016-06-02 19:11:02,close,18
2016-06-02 19:16:02,close,18
2016-06-02 19:21:02,close,18
2016-06-02 19:26:02,close,18
2016-06-02 19:31:01,close,18
2016-06-02 19:36:02,close,18
2016-06-02 19:41:02,close,18
2016-06-02 19:46:02,close,18
2016-06-02 19:51:02,close,18
2016-06-02 19:56:02,close,18
2016-06-02 20:01:01,close,18
2016-06-02 20:06:02,close,18
2016-06-02 20:11:02,close,18
2016-06-02 20:16:01,close,18
2016-06-02 20:21:02,close,18
2016-06-02 20:26:01,close,18
2016-06-02 20:31:02,close,18
2016-06-02 20:36:02,close,18
2016-06-02 20:41:02,close,18
2016-06-02 20:46:02,close,18
2016-06-02 20:51:02,close,18
2016-06-02 20:56:02,close,18
2016-06-02 21:00:03,open,12
2016-06-02 21:00:03,open main,11
2016-06-02 21:01:02,close,18
2016-06-02 21:06:02,close,18
2016-06-02 21:11:01,close,18
2016-06-02 21:16:02,close,18
2016-06-02 21:21:02,close,18
2016-06-02 21:26:02,close,18
2016-06-02 21:31:02,close,18
2016-06-02 21:36:02,close,18
2016-06-02 21:41:02,close,18
2016-06-02 21:46:02,close,18
2016-06-02 21:51:02,close,18
2016-06-02 21:56:02,close,18
2016-06-02 22:00:04,close,12
2016-06-02 22:00:04,close main,11
2016-06-02 22:01:02,close,18
2016-06-02 22:06:02,close,18
2016-06-02 22:11:02,close,18
2016-06-02 22:16:02,close,18
2016-06-02 22:21:02,close,18
2016-06-02 22:26:02,close,18
2016-06-02 22:31:02,close,18
2016-06-02 22:36:02,close,18
2016-06-02 22:41:02,close,18
2016-06-02 22:46:02,close,18
2016-06-02 22:51:02,close,18
2016-06-02 22:56:02,close,18
2016-06-02 23:01:02,close,18
2016-06-02 23:06:02,close,18
2016-06-02 23:11:02,close,18
2016-06-02 23:16:01,close,18
2016-06-02 23:21:02,close,18
2016-06-02 23:26:02,close,18
2016-06-02 23:31:02,close,18
2016-06-02 23:36:02,close,18
2016-06-02 23:41:02,close,18
2016-06-02 23:46:01,close,18
2016-06-02 23:51:02,close,18
2016-06-02 23:56:02,close,18
2016-06-03 00:01:02,close,18
2016-06-03 00:06:02,close,18
2016-06-03 00:11:02,close,18
2016-06-03 00:16:02,close,18
2016-06-03 00:21:02,close,18
2016-06-03 00:26:02,close,18
2016-06-03 00:31:02,close,18
2016-06-03 00:36:02,close,18
2016-06-03 00:41:02,close,18
2016-06-03 00:46:01,close,18
2016-06-03 00:51:02,close,18
2016-06-03 00:56:02,close,18
2016-06-03 01:00:04,open,16
2016-06-03 01:01:02,close,18
2016-06-03 01:06:02,close,18
2016-06-03 01:11:02,close,18
2016-06-03 01:16:02,close,18
2016-06-03 01:21:02,close,18
2016-06-03 01:26:01,close,18
2016-06-03 01:31:02,close,18
2016-06-03 01:36:02,close,18
2016-06-03 01:41:02,close,18
2016-06-03 01:46:02,close,18
2016-06-03 01:51:02,close,18
2016-06-03 01:56:02,close,18
2016-06-03 02:00:03,close,16
2016-06-03 02:01:02,close,18
2016-06-03 02:06:02,close,18
2016-06-03 02:11:02,close,18
2016-06-03 02:16:02,close,18
2016-06-03 02:21:02,close,18
2016-06-03 02:26:02,close,18
2016-06-03 02:31:02,close,18
2016-06-03 02:36:02,close,18
2016-06-03 02:41:02,close,18
2016-06-03 02:46:02,close,18
2016-06-03 02:51:02,close,18
2016-06-03 02:56:02,close,18
2016-06-03 03:01:02,close,18
2016-06-03 03:06:02,close,18
2016-06-03 03:11:02,close,18
2016-06-03 03:16:02,close,18
2016-06-03 03:21:02,close,18
2016-06-03 03:26:02,close,18
2016-06-03 03:31:02,close,18
2016-06-03 03:36:02,close,18
2016-06-03 03:41:02,close,18
2016-06-03 03:46:02,close,18
2016-06-03 03:51:02,close,18
