timestamp,temp,rh,wspdm,pressure,rain_rate,dewpt,vpd
2016-05-22 07:47:00,5.7,96.0,0.0,1027.7,0.0,5.1,37.0
2016-05-22 07:52:00,5.8,96.0,0.0,1027.3,0.0,5.2,37.0
2016-05-22 07:58:00,5.9,96.0,0.0,1027.7,0.0,5.3,37.0
2016-05-22 08:03:00,6.1,96.0,0.0,1027.7,0.0,5.5,38.0
2016-05-22 08:08:00,6.1,95.0,0.0,1027.3,0.0,5.4,47.0
2016-05-22 08:13:00,6.1,95.0,0.0,1027.7,0.0,5.4,47.0
2016-05-22 08:18:00,6.2,95.0,0.0,1027.7,0.0,5.5,47.0
2016-05-22 08:23:00,6.3,95.0,0.0,1027.7,0.0,5.6,48.0
2016-05-22 08:28:00,6.6,94.0,1.4,1027.3,0.0,5.7,58.0
2016-05-22 08:33:00,6.8,93.0,0.0,1027.3,0.0,5.7,69.0
2016-05-22 08:38:00,7.3,93.0,0.0,1027.7,0.0,6.2,72.0
2016-05-22 08:43:00,7.7,91.0,0.0,1027.3,0.0,6.3,95.0
2016-05-22 08:48:00,8.1,91.0,0.0,1027.3,0.0,6.7,97.0
2016-05-22 08:53:00,8.6,90.0,0.0,1027.3,0.0,7.1,112.0
2016-05-22 08:58:00,9.0,88.0,0.0,1027.3,0.0,7.1,138.0
2016-05-22 09:03:00,9.4,86.0,0.0,1027.0,0.0,7.2,165.0
2016-05-22 09:08:00,9.7,84.0,1.4,1027.0,0.0,7.1,193.0
2016-05-22 09:13:00,10.2,84.0,3.2,1027.0,0.0,7.6,199.0
2016-05-22 09:18:00,10.2,83.0,1.4,1027.3,0.0,7.4,212.0
2016-05-22 09:23:00,10.2,82.0,1.4,1027.0,0.0,7.3,224.0
2016-05-22 09:28:00,10.6,82.0,1.4,1027.0,0.0,7.7,230.0
2016-05-22 09:33:00,10.7,81.0,1.4,1027.0,0.0,7.6,244.0
2016-05-22 09:38:00,10.9,80.0,3.2,1027.0,0.0,7.6,261.0
2016-05-22 09:44:00,10.9,80.0,3.2,1027.0,0.0,7.6,261.0
2016-05-22 09:49:00,11.3,80.0,1.4,1027.0,0.0,8.0,268.0
2016-05-22 09:54:00,11.9,79.0,0.0,1027.0,0.0,8.4,293.0
2016-05-22 09:59:00,12.1,77.0,0.0,1027.0,0.0,8.2,325.0
2016-05-22 10:04:00,12.3,76.0,1.4,1027.0,0.0,8.2,343.0
2016-05-22 10:09:00,12.7,76.0,0.0,1026.6,0.0,8.6,352.0
2016-05-22 10:14:00,13.0,74.0,4.7,1026.6,0.0,8.5,389.0
2016-05-22 10:19:00,13.1,74.0,1.4,1026.6,0.0,8.6,392.0
2016-05-22 10:24:00,13.7,73.0,1.4,1026.6,0.0,8.9,423.0
2016-05-22 10:29:00,13.8,71.0,1.4,1026.6,0.0,8.6,458.0
2016-05-22 10:39:00,14.4,69.0,0.0,1026.6,0.0,8.8,508.0
2016-05-22 10:44:00,14.8,69.0,1.4,1026.6,0.0,9.2,522.0
2016-05-22 10:49:00,15.3,70.0,3.2,1026.3,0.0,9.9,521.0
2016-05-22 10:54:00,15.6,68.0,1.4,1026.3,0.0,9.7,567.0
2016-05-22 10:59:00,15.7,67.0,3.2,1026.0,0.0,9.6,589.0
2016-05-22 11:04:00,15.5,69.0,1.4,1026.0,0.0,9.8,546.0
2016-05-22 11:09:00,15.7,69.0,1.4,1026.0,0.0,10.0,553.0
2016-05-22 11:14:00,16.7,68.0,1.4,1025.6,0.0,10.8,608.0
2016-05-22 11:19:00,17.2,67.0,1.4,1025.6,0.0,11.0,647.0
2016-05-22 11:24:00,17.6,62.0,1.4,1025.6,0.0,10.2,765.0
2016-05-22 11:29:00,17.7,62.0,1.4,1025.6,0.0,10.3,769.0
2016-05-22 11:34:00,18.2,60.0,3.2,1025.3,0.0,10.3,836.0
2016-05-22 11:39:00,18.2,61.0,1.4,1025.3,0.0,10.6,815.0
2016-05-22 11:44:00,18.5,59.0,6.4,1024.9,0.0,10.3,873.0
2016-05-22 11:49:00,18.8,56.0,1.4,1024.9,0.0,9.8,955.0
2016-05-22 11:54:00,18.9,56.0,3.2,1024.9,0.0,9.9,961.0
2016-05-22 11:59:00,19.1,56.0,4.7,1024.9,0.0,10.1,973.0
2016-05-22 12:05:00,19.4,55.0,3.2,1024.6,0.0,10.1,1014.0
2016-05-22 12:10:00,19.4,54.0,3.2,1024.6,0.0,9.9,1036.0
2016-05-22 12:15:00,19.4,55.0,3.2,1024.3,0.0,10.1,1014.0
2016-05-22 12:20:00,19.6,53.0,3.2,1024.3,0.0,9.8,1072.0
2016-05-22 12:25:00,19.9,51.0,6.4,1023.9,0.0,9.5,1138.0
2016-05-22 12:30:00,19.9,52.0,4.7,1023.9,0.0,9.8,1115.0
2016-05-22 12:35:00,20.2,49.0,0.0,1023.9,0.0,9.1,1207.0
2016-05-22 12:40:00,20.3,49.0,3.2,1023.6,0.0,9.2,1215.0
2016-05-22 12:45:00,20.4,49.0,6.4,1023.6,0.0,9.3,1222.0
2016-05-22 12:50:00,20.2,49.0,1.4,1023.6,0.0,9.1,1207.0
2016-05-22 12:55:00,20.4,50.0,4.7,1023.6,0.0,9.6,1198.0
2016-05-22 13:00:00,20.4,50.0,4.7,1023.6,0.0,9.6,1198.0
2016-05-22 13:05:00,20.4,50.0,4.7,1023.6,0.0,9.6,1198.0
2016-05-22 13:10:00,20.3,50.0,4.7,1023.2,0.0,9.5,1191.0
2016-05-22 13:15:00,20.2,50.0,3.2,1023.2,0.0,9.4,1183.0
2016-05-22 13:20:00,20.2,50.0,3.2,1023.2,0.0,9.4,1183.0
2016-05-22 13:25:00,20.1,51.0,1.4,1023.2,0.0,9.6,1153.0
2016-05-22 13:30:00,20.3,50.0,4.7,1023.2,0.0,9.5,1191.0
2016-05-22 13:35:00,20.2,50.0,3.2,1023.2,0.0,9.4,1183.0
2016-05-22 13:40:00,20.3,51.0,3.2,1023.2,0.0,9.8,1167.0
2016-05-22 13:45:00,20.4,50.0,1.4,1023.2,0.0,9.6,1198.0
2016-05-22 13:50:00,20.4,50.0,4.7,1022.9,0.0,9.6,1198.0
2016-05-22 13:55:00,20.5,51.0,4.7,1022.9,0.0,10.0,1181.0
2016-05-22 14:00:00,20.6,51.0,1.4,1022.6,0.0,10.1,1189.0
2016-05-22 14:05:00,20.6,51.0,3.2,1022.9,0.0,10.1,1189.0
2016-05-22 14:10:00,20.7,50.0,6.4,1022.6,0.0,9.9,1221.0
2016-05-22 14:15:00,20.6,51.0,3.2,1022.6,0.0,10.1,1189.0
2016-05-22 14:20:00,20.6,50.0,3.2,1022.6,0.0,9.8,1213.0
2016-05-22 14:25:00,20.7,50.0,3.2,1022.6,0.0,9.9,1221.0
2016-05-22 14:31:00,20.7,50.0,4.7,1022.6,0.0,9.9,1221.0
2016-05-22 14:36:00,20.6,50.0,7.9,1022.6,0.0,9.8,1213.0
2016-05-22 14:41:00,20.4,51.0,7.9,1022.2,0.0,9.9,1174.0
2016-05-22 14:46:00,20.3,51.0,1.4,1022.2,0.0,9.8,1167.0
2016-05-22 14:51:00,20.2,51.0,1.4,1022.2,0.0,9.7,1160.0
2016-05-22 14:56:00,20.2,51.0,1.4,1022.2,0.0,9.7,1160.0
2016-05-22 15:01:00,20.1,52.0,1.4,1022.2,0.0,9.9,1129.0
2016-05-22 15:06:00,19.9,52.0,1.4,1022.2,0.0,9.8,1115.0
2016-05-22 15:11:00,19.8,53.0,3.2,1022.2,0.0,9.9,1085.0
2016-05-22 15:16:00,19.8,52.0,3.2,1022.2,0.0,9.7,1108.0
2016-05-22 15:21:00,19.7,53.0,1.4,1022.2,0.0,9.9,1079.0
2016-05-22 15:26:00,19.9,52.0,0.0,1022.2,0.0,9.8,1115.0
2016-05-22 15:31:00,19.9,52.0,3.2,1022.2,0.0,9.8,1115.0
2016-05-22 15:36:00,19.9,53.0,1.4,1022.2,0.0,10.0,1092.0
2016-05-22 15:41:00,20.1,50.0,1.4,1021.9,0.0,9.4,1176.0
2016-05-22 15:46:00,20.1,52.0,0.0,1021.9,0.0,9.9,1129.0
2016-05-22 15:51:00,20.1,51.0,1.4,1021.9,0.0,9.6,1153.0
2016-05-22 15:56:00,19.9,52.0,1.4,1021.9,0.0,9.8,1115.0
2016-05-22 16:01:00,19.7,53.0,1.4,1021.9,0.0,9.9,1079.0
2016-05-22 16:06:00,19.6,53.0,3.2,1021.6,0.0,9.8,1072.0
2016-05-22 16:11:00,19.4,53.0,3.2,1021.6,0.0,9.6,1059.0
2016-05-22 16:16:00,19.2,54.0,4.7,1021.6,0.0,9.7,1023.0
2016-05-22 16:21:00,19.1,55.0,1.4,1021.6,0.0,9.8,995.0
2016-05-22 16:26:00,18.8,56.0,1.4,1021.6,0.0,9.8,955.0
2016-05-22 16:31:00,18.7,56.0,6.4,1021.6,0.0,9.7,949.0
2016-05-22 16:36:00,18.4,57.0,1.4,1021.6,0.0,9.7,910.0
2016-05-22 16:41:00,18.2,58.0,0.0,1021.6,0.0,9.8,878.0
2016-05-22 16:47:00,17.7,60.0,0.0,1021.9,0.0,9.8,810.0
2016-05-22 16:52:00,17.3,61.0,0.0,1021.9,0.0,9.7,770.0
2016-05-22 16:57:00,17.3,61.0,1.4,1021.9,0.0,9.7,770.0
2016-05-22 17:02:00,17.0,62.0,0.0,1021.9,0.0,9.7,736.0
2016-05-22 17:07:00,16.6,64.0,0.0,1021.6,0.0,9.8,680.0
2016-05-22 17:12:00,16.2,65.0,0.0,1021.6,0.0,9.6,644.0
2016-05-22 17:17:00,15.7,67.0,0.0,1021.6,0.0,9.6,589.0
2016-05-22 17:22:00,15.2,69.0,0.0,1021.6,0.0,9.5,535.0
2016-05-22 17:27:00,14.7,71.0,0.0,1021.6,0.0,9.5,485.0
2016-05-22 17:32:00,14.1,73.0,0.0,1021.6,0.0,9.3,434.0
2016-05-22 17:37:00,13.6,75.0,0.0,1021.6,0.0,9.3,389.0
2016-05-22 17:42:00,13.3,77.0,1.4,1021.6,0.0,9.4,351.0
2016-05-22 17:47:00,13.1,78.0,0.0,1021.6,0.0,9.4,332.0
2016-05-22 17:52:00,12.7,79.0,0.0,1021.6,0.0,9.2,308.0
2016-05-22 17:57:00,12.4,80.0,0.0,1021.6,0.0,9.0,288.0
2016-05-22 18:02:00,12.2,80.0,0.0,1021.6,0.0,8.9,284.0
2016-05-22 18:12:00,12.0,81.0,0.0,1021.6,0.0,8.8,266.0
2016-05-22 18:17:00,11.7,82.0,0.0,1021.6,0.0,8.7,247.0
2016-05-22 18:22:00,11.4,83.0,0.0,1021.9,0.0,8.6,229.0
2016-05-22 18:27:00,11.3,84.0,0.0,1021.9,0.0,8.7,214.0
2016-05-22 18:32:00,11.2,84.0,0.0,1021.9,0.0,8.6,213.0
2016-05-22 18:37:00,11.1,84.0,0.0,1021.9,0.0,8.5,211.0
2016-05-22 18:42:00,11.1,85.0,0.0,1021.9,0.0,8.7,198.0
2016-05-22 18:47:00,10.9,85.0,0.0,1021.9,0.0,8.5,196.0
2016-05-22 18:53:00,10.8,84.0,0.0,1022.2,0.0,8.2,207.0
2016-05-22 18:58:00,10.7,85.0,0.0,1022.2,0.0,8.3,193.0
2016-05-22 19:03:00,10.6,86.0,0.0,1022.2,0.0,8.4,179.0
2016-05-22 19:08:00,10.5,86.0,0.0,1022.2,0.0,8.3,178.0
2016-05-22 19:13:00,10.4,86.0,0.0,1022.2,0.0,8.2,177.0
2016-05-22 19:18:00,10.2,86.0,0.0,1022.2,0.0,8.0,174.0
2016-05-22 19:23:00,10.2,87.0,0.0,1022.2,0.0,8.1,162.0
2016-05-22 19:28:00,10.2,87.0,0.0,1022.2,0.0,8.1,162.0
2016-05-22 19:38:00,10.2,88.0,0.0,1022.2,0.0,8.3,149.0
2016-05-22 19:43:00,10.1,88.0,0.0,1021.9,0.0,8.2,148.0
2016-05-22 19:48:00,10.0,88.0,0.0,1021.9,0.0,8.1,147.0
2016-05-22 19:53:00,9.9,89.0,0.0,1021.9,0.0,8.2,134.0
2016-05-22 19:58:00,9.8,89.0,0.0,1022.2,0.0,8.1,133.0
2016-05-22 20:03:00,9.7,89.0,0.0,1022.2,0.0,8.0,132.0
2016-05-22 20:08:00,9.4,89.0,0.0,1021.9,0.0,7.7,130.0
2016-05-22 20:13:00,9.3,89.0,0.0,1021.9,0.0,7.6,129.0
2016-05-22 20:18:00,9.3,90.0,0.0,1021.9,0.0,7.7,117.0
2016-05-22 20:23:00,9.3,90.0,0.0,1021.9,0.0,7.7,117.0
2016-05-22 20:28:00,9.3,90.0,0.0,1021.9,0.0,7.7,117.0
2016-05-22 20:33:00,9.2,91.0,0.0,1021.9,0.0,7.8,105.0
2016-05-22 20:38:00,9.1,91.0,0.0,1022.2,0.0,7.7,104.0
2016-05-22 20:43:00,9.1,91.0,0.0,1021.9,0.0,7.7,104.0
2016-05-22 20:49:00,8.9,91.0,0.0,1021.9,0.0,7.5,103.0
2016-05-22 20:54:00,8.9,91.0,0.0,1021.9,0.0,7.5,103.0
2016-05-22 20:59:00,8.9,91.0,0.0,1021.9,0.0,7.5,103.0
2016-05-22 21:04:00,8.9,92.0,0.0,1021.6,0.0,7.7,91.0
2016-05-22 21:09:00,8.9,92.0,0.0,1021.6,0.0,7.7,91.0
2016-05-22 21:14:00,8.8,92.0,0.0,1021.6,0.0,7.6,91.0
2016-05-22 21:19:00,8.8,92.0,0.0,1021.6,0.0,7.6,91.0
2016-05-22 21:24:00,8.7,92.0,0.0,1021.6,0.0,7.5,90.0
2016-05-22 21:29:00,8.7,92.0,0.0,1021.6,0.0,7.5,90.0
2016-05-22 21:34:00,8.7,92.0,0.0,1021.6,0.0,7.5,90.0
2016-05-22 21:39:00,8.6,92.0,0.0,1021.6,0.0,7.4,89.0
2016-05-22 21:44:00,8.5,92.0,0.0,1021.2,0.0,7.3,89.0
2016-05-22 21:49:00,8.4,92.0,0.0,1021.2,0.0,7.2,88.0
2016-05-22 21:54:00,8.3,92.0,0.0,1021.2,0.0,7.1,88.0
2016-05-22 21:59:00,8.3,93.0,0.0,1021.2,0.0,7.2,77.0
2016-05-22 22:04:00,8.3,93.0,0.0,1021.2,0.0,7.2,77.0
2016-05-22 22:09:00,8.3,93.0,0.0,1021.2,0.0,7.2,77.0
2016-05-22 22:14:00,8.2,93.0,0.0,1021.2,0.0,7.1,76.0
2016-05-22 22:19:00,8.2,93.0,0.0,1021.2,0.0,7.1,76.0
2016-05-22 22:24:00,8.2,93.0,0.0,1021.2,0.0,7.1,76.0
2016-05-22 22:29:00,8.1,93.0,0.0,1021.2,0.0,7.0,76.0
2016-05-22 22:34:00,8.1,93.0,0.0,1021.2,0.0,7.0,76.0
2016-05-22 22:39:00,8.0,93.0,0.0,1021.2,0.0,6.9,75.0
2016-05-22 22:44:00,7.9,93.0,0.0,1020.9,0.0,6.8,75.0
2016-05-22 22:49:00,7.9,93.0,0.0,1020.9,0.0,6.8,75.0
2016-05-22 22:54:00,8.0,94.0,0.0,1020.9,0.0,7.1,64.0
2016-05-22 22:59:00,7.9,94.0,0.0,1020.9,0.0,7.0,64.0
2016-05-22 23:05:00,7.9,94.0,0.0,1020.9,0.0,7.0,64.0
2016-05-22 23:10:00,7.9,94.0,0.0,1020.9,0.0,7.0,64.0
2016-05-22 23:15:00,8.2,95.0,0.0,1020.9,0.0,7.4,54.0
2016-05-22 23:20:00,8.5,95.0,0.0,1020.9,0.0,7.7,55.0
2016-05-22 23:25:00,8.7,95.0,0.0,1020.9,0.0,7.9,56.0
2016-05-22 23:30:00,9.0,95.0,0.0,1020.9,0.0,8.2,57.0
2016-05-22 23:35:00,9.2,95.0,0.0,1020.5,0.0,8.4,58.0
2016-05-22 23:40:00,9.3,95.0,0.0,1020.9,0.0,8.5,59.0
2016-05-22 23:45:00,9.4,95.0,0.0,1020.5,0.0,8.6,59.0
2016-05-22 23:50:00,9.4,95.0,0.0,1020.5,0.0,8.6,59.0
2016-05-22 23:55:00,9.5,95.0,0.0,1020.5,0.0,8.7,59.0
2016-05-01 00:02:00,10.3,95.0,0.0,1016.1,0.0,9.5,63.0
2016-05-01 00:07:00,10.3,95.0,0.0,1016.1,0.0,9.5,63.0
2016-05-01 00:12:00,10.3,95.0,0.0,1015.8,0.0,9.5,63.0
2016-05-01 00:17:00,10.3,96.0,0.0,1015.8,0.0,9.7,50.0
2016-05-01 00:22:00,10.2,95.0,0.0,1015.8,0.0,9.4,62.0
2016-05-01 00:27:00,10.1,96.0,0.0,1015.5,0.0,9.5,49.0
2016-05-01 00:32:00,10.2,96.0,0.0,1015.5,0.0,9.6,50.0
2016-05-01 00:37:00,10.3,96.0,0.0,1015.5,0.0,9.7,50.0
2016-05-01 00:42:00,10.5,96.0,0.0,1015.5,0.0,9.9,51.0
2016-05-01 00:47:00,10.7,96.0,0.0,1015.5,0.0,10.1,51.0
2016-05-01 00:52:00,10.7,96.0,0.0,1015.5,0.0,10.1,51.0
2016-05-01 00:58:00,10.7,96.0,0.0,1015.5,0.0,10.1,51.0
2016-05-01 01:03:00,10.9,96.0,0.0,1015.5,0.0,10.3,52.0
2016-05-01 01:08:00,11.0,96.0,0.0,1015.1,0.0,10.4,52.0
2016-05-01 01:13:00,11.0,96.0,0.0,1015.1,0.0,10.4,52.0
2016-05-01 01:18:00,10.9,96.0,0.0,1015.1,0.0,10.3,52.0
2016-05-01 01:23:00,10.9,96.0,0.0,1014.8,0.0,10.3,52.0
2016-05-01 01:28:00,10.8,96.0,0.0,1015.1,0.0,10.2,52.0
2016-05-01 01:33:00,10.8,96.0,0.0,1015.1,0.0,10.2,52.0
2016-05-01 01:38:00,10.9,96.0,0.0,1014.8,0.0,10.3,52.0
2016-05-01 01:43:00,11.1,96.0,0.0,1014.8,0.0,10.5,53.0
2016-05-01 01:48:00,11.1,96.0,0.0,1014.4,0.0,10.5,53.0
2016-05-01 01:53:00,11.1,96.0,0.0,1014.4,0.0,10.5,53.0
2016-05-01 01:58:00,11.0,96.0,0.0,1014.4,0.0,10.4,52.0
2016-05-01 02:08:00,10.9,96.0,0.0,1014.1,0.0,10.3,52.0
2016-05-01 02:18:00,10.8,96.0,0.0,1014.1,0.0,10.2,52.0
2016-05-01 02:23:00,10.8,96.0,0.0,1014.1,0.0,10.2,52.0
2016-05-01 02:28:00,10.8,96.0,0.0,1014.1,0.0,10.2,52.0
2016-05-01 02:33:00,10.8,96.0,0.0,1014.1,0.0,10.2,52.0
2016-05-01 02:39:00,10.9,96.0,0.0,1013.8,0.0,10.3,52.0
2016-05-01 02:43:00,10.9,96.0,0.0,1013.8,0.0,10.3,52.0
2016-05-01 02:49:00,11.0,96.0,0.0,1013.8,0.0,10.4,52.0
2016-05-01 02:54:00,11.2,96.0,0.0,1013.8,0.0,10.6,53.0
2016-05-01 02:59:00,11.3,97.0,0.0,1013.8,0.0,10.8,40.0
2016-05-01 03:04:00,11.5,97.0,0.0,1013.8,0.0,11.0,41.0
2016-05-01 03:09:00,11.7,96.0,1.4,1013.8,0.0,11.1,55.0
2016-05-01 03:14:00,11.8,97.0,1.4,1013.8,0.0,11.3,42.0
2016-05-01 03:19:00,12.1,97.0,0.0,1013.8,0.0,11.6,42.0
2016-05-01 03:24:00,12.2,97.0,0.0,1013.4,0.0,11.7,43.0
2016-05-01 03:29:00,12.3,97.0,0.0,1013.4,0.0,11.8,43.0
2016-05-01 03:34:00,12.5,97.0,0.0,1013.4,0.0,12.0,43.0
2016-05-01 03:39:00,12.7,97.0,0.0,1013.4,0.0,12.2,44.0
2016-05-01 03:44:00,12.8,97.0,0.0,1013.4,0.0,12.3,44.0
2016-05-01 03:49:00,13.0,97.0,0.0,1013.8,0.0,12.5,45.0
2016-05-01 03:54:00,13.2,97.0,0.0,1013.8,0.3,12.7,46.0
2016-05-01 03:59:00,13.4,97.0,0.0,1014.1,0.3,12.9,46.0
2016-05-01 04:04:00,13.7,97.0,1.4,1013.8,0.5,13.2,47.0
2016-05-01 04:09:00,13.9,97.0,1.4,1013.8,0.5,13.4,48.0
